X,Y,FID,ID,Name,EmplRange,NAICSCode,NAICSSecto,NAICSDescr,Phone,Fax,TollFree,EMail,WebAddress,StreetNo,StreetName,PostalCode,BuildingNo,UnitNo,Modified,ChArea,Ward,BIA
-79.6670067194433,43.5926543741007,3661,8720,Sense of Hearing,1 to 4,621340,Health Care,"Offices of Physical, Occupational, and Speech Therapists and Audiologists",289-652-2311, , ,Mississauga.central@sensofhearing.ca,www.senseofhearing.ca,660,Eglinton Ave W,L5R 3V2, ,5A,2022/07/25 00:00:00+00,Hurontario NHD,4, 
-79.6670067194433,43.5926543741007,3662,8721,Binh’s Nails & Spa,1 to 4,812115,Other Services,Beauty Salons,905-502-1116, , ,binhspamississauga@gmail.com, ,660,Eglinton Ave W,L5R 3V2, ,4,2021/07/12 00:00:00+00,Hurontario NHD,4, 
-79.6670067194433,43.5926543741007,3663,8723,Pho Hoa 89,1 to 4,722511,Accommodation,Full-service restaurants,905-502-9669, , , , ,660,Eglinton Ave W,L5R 3V2, ,14,2022/07/25 00:00:00+00,Hurontario NHD,4, 
-79.6670067194433,43.5926543741007,3664,8724,Pizza Nova,10 to 19,722512,Accommodation,Limited-service eating places,905-890-7677, , , ,www.pizzanova.com,660,Eglinton Ave W,L5R 3V2, ,17A,2022/07/25 00:00:00+00,Hurontario NHD,4, 
-79.6670067194433,43.5926543741007,3665,8725,Mavis Dental Centre,5 to 9,621210,Health Care,Offices of Dentists,905-712-1881,289-633-1205, ,mavisdentalcentre@hotmail.com,www.mavisdentalcentre.com,660,Eglinton Ave W,L5R 3V2, ,12A,2022/07/25 00:00:00+00,Hurontario NHD,4, 
-79.6700017722024,43.5922368015078,3666,8728,Shell Canada,5 to 9,447110,Retail,Gasoline Stations with Convenience Stores,905-501-9054,905-501-9056, ,c20702@mktng.ca,www.shell.ca,795,Eglinton Ave W,L5V 2G1, , ,2018/12/30 00:00:00+00,East Credit NHD,6, 
-79.675968973284,43.5869228885608,3667,8729,Masjid-E Farooq-E Azam,20 to 49,813110,Other Services,Religious Organizations,905-858-7586,905-507-9500, ,admin@masjidfarooq.com,www.masjidfarooq.com,935,Eglinton Ave W,L5V 1R7, , ,2019/09/19 00:00:00+00,East Credit NHD,6, 
-79.5837211191287,43.5526680249563,3668,8731,Inner Beach,1 to 4,448199,Retail,All Other Clothing Stores,647-225-5597, , , , ,6,Elizabeth St S,L5G 2Y5, , ,2021/08/10 00:00:00+00,Port Credit CN,1,PC
-79.6598616984038,43.563504135874,3669,8733,Ellengale Public School,50 to 99,611110,Educational,Elementary and Secondary Schools,905-279-1555,905-279-2643, , ,www.peelschoolsorg.ellengale,3480,Ellengale Dr,L5C 1Z7, , ,2022/05/11 00:00:00+00,Erindale NHD,6, 
-79.6326953843337,43.5876448765467,3670,8735,Peel District School Board Continuing and Adult Education Centre,100 to 299,611690,Educational,All Other Schools and Instruction,905-270-6000,905-279-9455, , , ,100,Elm Dr W,L5B 1L9, , ,2022/08/29 00:00:00+00,Fairview NHD,7, 
-79.6067646900305,43.691305770918,3671,8741,Jet Car Rental,10 to 19,532111,Real Estate,Passenger Car Rental,905-671-9444, , ,info@jetrentalcars.com,www.jetrentalcars.com,3356,Elmbank Rd,L4V 1A5, , ,2022/07/22 00:00:00+00,Northeast EA (East),5, 
-79.5800266364969,43.5577340742085,3672,8742,Lakeside Natural Health Centre,1 to 4,621390,Health Care,Offices of All Other Health Practitioners,905-274-4375,905-274-6209, ,info@lakesidehealthcentre.com,www.lakesidehealthcentre.com,7,Elmwood Ave N,L5G 3J8, , ,2022/07/04 00:00:00+00,Port Credit NHD (East),1,PC
-79.6523420280501,43.5852268937309,3673,8743,Corpus Christi Senior Elementary School,20 to 49,611110,Educational,Elementary and Secondary Schools,905-897-7037,905-566-4333, , ,www.dpcdsb.org/CORPC,4155,Elora Dr,L5B 3N4, , ,2022/05/19 00:00:00+00,Creditview NHD,4, 
-79.7146823671949,43.5789156875952,3674,8746,Mississauga Engines Inc.,1 to 4,332710,Manufacturing,Machine Shops,905-826-8706, , ,cesar@mississaugaengines.com,www.mississaugaengines.com,100,Emby Dr,L5M 1H6, ,B,2022/06/28 00:00:00+00,Streetsville CN,11, 
-79.7146823671949,43.5789156875952,3675,8747,Limitless Sports,1 to 4,415290,Wholesale,Other New Motor Vehicle Parts and Accessories Wholesaler-Distributors,289-805-2394, , ,Info@limitlessmotorsports.ca,www.limitlessmotorsports.ca,100,Emby Dr,L5M 1H6, ,E-G,2019/09/19 00:00:00+00,Streetsville CN,11, 
-79.6358635919897,43.5908734141078,3676,8752,Udupi Madras Caf,5 to 9,722511,Accommodation,Full-service restaurants,905-277-0010, , ,udupimadrascafe@yahoo.com,www.udupimadrascafe.ca,265,Enfield Pl,L5B 3Y7,Bldg 1,R202,2019/06/07 00:00:00+00,DT Core,7, 
-79.6358635919897,43.5908734141078,3677,8753,Enfield Place Medical Centre,1 to 4,621110,Health Care,Offices of Physicians,905-949-4433,905-949-4650, ,Snessim@rogers.com, ,265,Enfield Pl,L5B 3Y7,Bldg 1,R208,2021/05/10 00:00:00+00,DT Core,7, 
-79.6358635919897,43.5908734141078,3678,8755,Cura Guardian Pharmacy,1 to 4,446110,Retail,Pharmacies and Drug Stores,905-276-9488,905-276-6088, ,Raamimarei@sympatico.com, ,265,Enfield Pl,L5B 3Y7,Bldg 1,R210,2022/08/15 00:00:00+00,DT Core,7, 
-79.6358635919897,43.5908734141078,3679,8761,&Company Resto Bar,20 to 49,722410,Accommodation,Drinking Places (Alcoholic Beverages),905-808-2112, , , ,www.andcompany.ca,295,Enfield Pl,L5B 3E2,Bldg 3, ,2019/06/07 00:00:00+00,DT Core,7, 
-79.6409066863274,43.651758192055,3680,8763,Sandwich Delight,1 to 4,722512,Accommodation,Limited-service eating places,905-670-4911, , , ,www.sandwichdelight.ca,1550,Enterprise Rd,L4W 4P4, ,128,2018/12/30 00:00:00+00,Northeast EA (West),5, 
-79.6409066863274,43.651758192055,3681,8780,S C M Claimspro Inc.,100 to 299,524291,Finance,Claims Adjusters,905-564-0654,905-565-0009, , ,www.scmclaimspro.ca,1550,Enterprise Rd,L4W 4P4, ,310,2021/05/10 00:00:00+00,Northeast EA (West),5, 
-79.6409066863274,43.651758192055,3682,8781,Gord Properties Inc.,1 to 4,531390,Real Estate,Other Activities Related to Real Estate,416-561-3406, , , , ,1550,Enterprise Rd,L4W 4P4, ,226,2022/05/24 00:00:00+00,Northeast EA (West),5, 
-79.6402071581889,43.6528611700837,3683,8787,Metric Woods Ltd.,20 to 49,321111,Manufacturing,Sawmills (except Shingle and Shake Mills),905-625-3782,905-625-3920, ,sales@metricwoods.com,www.metricwoods.com,1555,Enterprise Rd,L4W 4L4, , ,2022/05/25 00:00:00+00,Northeast EA (West),5, 
-79.6389885835298,43.6533323263842,3684,8789,Doma Woodworking Inc.,50 to 99,337110,Manufacturing,Wood Kitchen Cabinet and Counter Top Manufacturing,905-564-2558,905-564-2598, ,info@domaww.com,www.domaww.com,1605,Enterprise Rd,L4W 4L4, , ,2018/12/30 00:00:00+00,Northeast EA (West),5, 
-79.6372430930168,43.652298221074,3685,8790,Penske Truck Leasing Canada Inc.,20 to 49,532120,Real Estate,"Truck, Utility Trailer and RV (Recreational Vehicle) Rental and Leasing",905-564-2176,905-564-6589, , ,www.gopenske.com,1610,Enterprise Rd,L4W 4L4, , ,2022/05/24 00:00:00+00,Northeast EA (West),5, 
-79.6341451128426,43.6528076601228,3686,8792,Herc Rentals,20 to 49,532420,Real Estate,Office Machinery and Equipment Rental and Leasing,416-679-4180, , ,Misorderdesk@hercrentals.com, ,1640,Enterprise Rd,L4W 4L4, , ,2022/05/24 00:00:00+00,Northeast EA (West),5, 
-79.6918717558221,43.6423184167316,3687,8793,Inland Plastic Ltd.,10 to 19,418990,Wholesale,All Other Wholesaler-Distributors,905-670-3000,905-670-3003, ,misssales@inlandplastics.com,www.inlandplastics.com,210,Ambassador Dr,L5T 2J2, , ,2022/08/03 00:00:00+00,Gateway EA (East),5, 
-79.6367460603379,43.6534115811525,3688,8794,Total Metal Recycle Inc.,1 to 4,562920,Administrative,Material Recovery Facilities,905-565-6699,905-565-1951, ,tmrrecycle@hotmail.com, ,1650,Enterprise Rd,L4W 4L4, , ,2018/12/30 00:00:00+00,Northeast EA (West),5, 
-79.6377391803197,43.6541590016183,3689,8795,Dream Party Decor Inc.,N/A,541490,Professional,Other Specialized Design Services,905-565-2958, , ,info@dreampartydecor.com,www.dreampartydecor.com,1655,Enterprise Rd,L4W 4L4, , ,2018/12/30 00:00:00+00,Northeast EA (West),5, 
-79.6364535953131,43.6536455207234,3690,8797,Kentech Automations Inc.,5 to 9,238210,Construction,Electrical Contractors and Other Wiring Installation Contractors,905-673-7772,905-673-6065, ,accounting@kentechautomation.com,www.kentechautomation.com,1660,Enterprise Rd,L4W 4L4, ,B,2022/05/24 00:00:00+00,Northeast EA (West),5, 
-79.7103679247548,43.5627203757744,3691,8802,Subway,5 to 9,722512,Accommodation,Limited-service eating places,905-624-8822, , , ,www.subway.com,2555,Erin Centre Blvd,L5M 5H1, ,6,2018/12/30 00:00:00+00,Central Erin Mills NHD,11, 
-79.7103679247548,43.5627203757744,3692,8803,Sunnywood’s Nails & Spa,1 to 4,812115,Other Services,Beauty Salons,905-819-0316, , , , ,2555,Erin Centre Blvd,L5M 5H1, ,8,2022/07/22 00:00:00+00,Central Erin Mills NHD,11, 
-79.7103679247548,43.5627203757744,3693,8805,Credit Valley Health Center,10 to 19,621110,Health Care,Offices of Physicians,905-828-0270,905-828-0277, ,info.creditvalley@gmail.com,www.creditvalleyhealthcenter.com,2555,Erin Centre Blvd,L5M 5H1, ,16,2022/07/22 00:00:00+00,Central Erin Mills NHD,11, 
-79.7103679247548,43.5627203757744,3694,8808,Deviant Hair Art,1 to 4,812115,Other Services,Beauty Salons,905-567-8668, , ,info@devianthairart.com,www.devianthairart.com,2555,Erin Centre Blvd,L5M 5H1, ,13,2022/07/22 00:00:00+00,Central Erin Mills NHD,11, 
-79.7103679247548,43.5627203757744,3695,8810,Academy for Mathematics & English,5 to 9,611690,Educational,All Other Schools and Instruction,905-820-2828, , ,Erinmillsacad@gmail.com/erinmills@tutoringacademy.ca,www.tutoringacademy.ca,2555,Erin Centre Blvd,L5M 5H1, ,9,2021/06/22 00:00:00+00,Central Erin Mills NHD,11, 
-79.7103679247548,43.5627203757744,3696,8814,Onyx Dental,5 to 9,621210,Health Care,Offices of Dentists,905-567-4999,905-567-4547, ,Info@onyxdental.ca,www.onyx dental.ca,2555,Erin Centre Blvd,L5M 5H1, ,12,2022/07/22 00:00:00+00,Central Erin Mills NHD,11, 
-79.7155639374986,43.5578346968611,3697,8817,Dollarama,20 to 49,452999,Retail,All Other Miscellaneous General Merchandise Stores,905-607-2902,905-607-2902, , ,www.dollarama.com,2670,Erin Centre Blvd,L5M 5P5, ,1,2017/11/08 00:00:00+00,Central Erin Mills MN,9, 
-79.7155639374986,43.5578346968611,3698,8819,Studio 10 Hair Design and Aesthetics,1 to 4,812115,Other Services,Beauty Salons,905-820-4144, , , ,www.studio10salon.ca,2690,Erin Centre Blvd,L5M 5P5,Bldg 1,A4,2022/07/13 00:00:00+00,Central Erin Mills MN,9, 
-79.717140548575,43.5502855003276,3699,8820,T D Canada Trust,20 to 49,522111,Finance,Personal and Commercial Banking Industry,905-569-3400,905-569-3428, , ,www.td.com,2955,Eglinton Ave W,L5M 6J3, , ,2022/07/14 00:00:00+00,Central Erin Mills MN,9, 
-79.7155639374986,43.5578346968611,3700,8821,Dr Arvinder Loch Denistry Professional Corp. PC. (Family Denistry - Dr. A.S. Loch),1 to 4,621210,Health Care,Offices of Dentists,905-828-1010,905-828-2163, ,lochdentistry@gmail.com, ,2690,Erin Centre Blvd,L5M 5P5,Bldg 1,A1,2022/07/13 00:00:00+00,Central Erin Mills MN,9, 
-79.7155639374986,43.5578346968611,3701,8822,Menchie's Frozen Yogurt,1 to 4,722512,Accommodation,Limited-service eating places,905-607-1117, , , ,www.menchies.ca,2690,Erin Centre Blvd,L5M 5P5,Bldg 1,A3,2022/07/13 00:00:00+00,Central Erin Mills MN,9, 
-79.7155639374986,43.5578346968611,3702,8823,Erin Centre Chiropractic & Wellness,1 to 4,621310,Health Care,Offices of Chiropractors,905-607-5447,905-607-4134, ,eccw@bellnet.ca,www.erincentrechiropractic.ca,2690,Erin Centre Blvd,L5M 5P5,Bldg 1,A2,2021/07/02 00:00:00+00,Central Erin Mills MN,9, 
-79.7155639374986,43.5578346968611,3703,8824,Pizza Pizza,5 to 9,722512,Accommodation,Limited-service eating places,905-828-6444, , , ,www.pizzapizza.ca,2690,Erin Centre Blvd,L5M 5P5,Bldg 1,A7,2018/12/30 00:00:00+00,Central Erin Mills MN,9, 
-79.7228620587816,43.553665238516,3704,8825,Tim Hortons,20 to 49,722512,Accommodation,Limited-service eating places,905-858-1400, , , ,www.timhortons.com,2991,Erin Centre Blvd,L5M 6B8, , ,2019/09/19 00:00:00+00,Central Erin Mills NHD,9, 
-79.7228620587816,43.553665238516,3705,8826,Midas Auto Service Experts,5 to 9,811111,Other Services,General Automotive Repair,905-826-0700,905-826-6307, ,midaserincentre@outlook.com,www.midas.ca,2993,Erin Centre Blvd,L5M 6B8, , ,2022/07/14 00:00:00+00,Central Erin Mills NHD,9, 
-79.6516336459314,43.5275581571748,3706,8831,Shell Canada,5 to 9,447110,Retail,Gasoline Stations with Convenience Stores,905-855-2393, , , ,www.shell.ca,2165,Erin Mills Pky,L5K 1T7, , ,2022/05/30 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3707,8834,Sheridan Centre Management,1 to 4,531120,Real Estate,Lessors of Non-Residential Buildings (except Mini-Warehouses),905-822-0344,905-822-3528, , , ,2225,Erin Mills Pky,L5K 1T8, ,H-201,2022/05/31 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3708,8835,Scotiabank (Bank of Nova Scotia),20 to 49,522111,Finance,Personal and Commercial Banking Industry,905-822-5966,905-822-1053,1-800-472-6842, ,www.scotiabank.com,2225,Erin Mills Pky,L5K 1T8, ,F1/F2-36 - 38,2022/05/30 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3709,8839,Salon Viba / 1538472 Ontario Inc.,1 to 4,812115,Other Services,Beauty Salons,905-823-8422, , , , ,2225,Erin Mills Pky,L5K 1T8, ,A2-34A,2019/09/19 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3710,8848,Koodo/Telus Mobile Mastercom,1 to 4,517310,Information,Wired and wireless telecommunications carriers (except satellite),905-855-3331, , ,Sherdiankoodo@gmail.com,www.koodomobile.com,2225,Erin Mills Pky,L5K 1T8, ,E2-62A,2022/05/30 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3711,8850,Metro,100 to 299,445110,Retail,Supermarkets and Other Grocery (except Convenience) Stores,905-829-3737,905-829-3770, ,100717mgr@metro.ca,www.metro.ca,2225,Erin Mills Pky,L5K 1T8, , ,2022/05/31 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3712,8860,Axis Vision Care,1 to 4,446130,Retail,Optical Goods Stores,905-823-0006,905-823-8884, ,axisoptitian@gmail.com, ,2225,Erin Mills Pky,L5K 1T9, ,E1-48A,2022/05/30 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3713,8863,Bell World,1 to 4,443143,Retail,"Appliance, television and other electronics stores  ",905-823-1200,905-863-1400, , ,www.bell.ca,2225,Erin Mills Pky,L5K 1T8, ,A1/A2-34C,2017/11/08 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3714,8872,Veronese Hair Design,5 to 9,812116,Other Services,Unisex Hair Salons,905-855-1272, , , , ,2225,Erin Mills Pky,L5K 1T8, ,E1-54,2022/05/30 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3715,8875,Drapery Workshop,1 to 4,442291,Retail,Window Treatment Stores,905-855-9777, , , , ,2225,Erin Mills Pky,L5K 1T8, ,C1-20,2017/11/08 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3716,8878,Rush St. For Men,1 to 4,448110,Retail,Men's Clothing Stores,905-822-0344, , , , ,2225,Erin Mills Pky,L5K 1T8, ,26,2017/11/08 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3717,8879,Peplos,1 to 4,448120,Retail,Women's Clothing Stores,905-403-8887, , , , ,2225,Erin Mills Pky,L5K 1T8, ,27A,2022/08/17 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3718,8885,Shoppers Drug Mart,20 to 49,446110,Retail,Pharmacies and Drug Stores,905-822-6621,905-822-2940, , ,www.shoppersdrugmart.ca,2225,Erin Mills Pky,L5K 1T8, ,F2-40A,2022/05/30 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3719,8886,"Perfect Balance, The - Canada's Nutrition Centres Inc.",1 to 4,445299,Retail,All Other Specialty Food Stores,905-855-9514,905-855-5433, ,Perfectbalance.cnc@gmail.com, ,2225,Erin Mills Pky,L5K 1T8, ,E1-53A,2022/05/30 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3720,8890,Sheridan Mall Branch Library,10 to 19,519121,Information,Libraries,905-615-4815, , , , ,2225,Erin Mills Pky,L5K 1T8, ,H-149A,2022/08/29 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3721,8892,Itar Shoe Repair,1 to 4,811430,Other Services,Footwear and Leather Goods Repair,905-823-4848, , ,Itarshoerepair@gmail.com, ,2225,Erin Mills Pky,L5K 1T8, ,C1-21,2022/05/30 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3722,8893,"Baby's Palace, The",1 to 4,448130,Retail,Children's and Infants' Clothing Stores,905-823-3993, , , ,www.thebabyspalace.com,2225,Erin Mills Pky,L5K 1T8, ,C1-25,2022/05/30 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3723,8897,Taxwide Inc.,1 to 4,541213,Professional,Tax Preparation Services,905-855-7662,905-949-4442, ,info@taxwide.com,www.taxwide.com,2225,Erin Mills Pky,L5K 1T8, ,B3-69A,2017/11/08 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3724,8899,SunShine Rugs Inc.,1 to 4,442210,Retail,Floor Covering Stores,905-822-9257, , , , ,2225,Erin Mills Pky,L5K 1T8, ,C1-23B,2018/12/30 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3725,8913,Nadias Antiques & Gifts,1 to 4,451120,Retail,"Hobby, Toy and Game Stores",905-823-0222, , ,nadia@nadiasantiques.com, ,2225,Erin Mills Pky,L5K 1T8, ,E2-62B,2021/08/06 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3726,8915,Sheridan Dental,10 to 19,621210,Health Care,Offices of Dentists,905-822-8288, , ,info@sheridandentaloffice.com,www.sheridandentaloffice.com,2225,Erin Mills Pky,L5K 1T9, ,F3-44C,2022/05/30 00:00:00+00,Sheridan CN,8, 
-79.6505659485685,43.5270477466811,3727,8917,Emilian Jewellers,5 to 9,448310,Retail,Jewellery Stores,905-855-2477, , ,Emilian@rogers.com,www.emilianjewellery.com,1900,Fowler Dr,L5K 0A1, , ,2019/09/19 00:00:00+00,Sheridan CN,8, 
-79.6534080142447,43.5302855813012,3728,8924,Polycultural Immigrant & Community Services,50 to 99,624190,Health Care,Other Individual and Family Services,905-403-8860,905-823-6760, ,info@polycultural.org,www.polycultural.org,2225,Erin Mills Pky,L5K 1T8, ,"207,209,211,214,215,216A,216B,217,25B,90ABC,90D,92,154A,156D,90E",2022/05/30 00:00:00+00,Sheridan CN,8, 
-79.6727930054856,43.5398505823843,3729,8928,Giant Tiger,20 to 49,448140,Retail,Family Clothing Stores,905-608-0927, , ,Mgrstore152@gianttiger.com,www.gianttiger.com,3200,Erin Mills Pky,L5L 1W8, ,13,2022/05/24 00:00:00+00,Erin Mills NHD,8, 
-79.6727930054856,43.5398505823843,3730,8932,Millway Dental - Dr. Miro Tolic,10 to 19,621210,Health Care,Offices of Dentists,905-607-4333,905-607-9990, ,millwaydentaloffice@gmail.com,www.millwaydentaloffice.com,3200,Erin Mills Pky,L5L 1W8, ,8,2022/05/24 00:00:00+00,Erin Mills NHD,8, 
-79.6727930054856,43.5398505823843,3731,8934,Abbey Road Pub & Patio,5 to 9,722511,Accommodation,Full-service restaurants,905-608-9603, , , ,www.abbeyroadpub.ca,3200,Erin Mills Pky,L5L 1W8, ,9,2022/05/24 00:00:00+00,Erin Mills NHD,8, 
-79.6727930054856,43.5398505823843,3732,8935,Millway Drug Mart Inc.,1 to 4,446110,Retail,Pharmacies and Drug Stores,905-607-8587,905-607-8760, , , ,3200,Erin Mills Pky,L5L 1W8, ,6&7,2021/06/14 00:00:00+00,Erin Mills NHD,8, 
-79.6727930054856,43.5398505823843,3733,8936,Millway Barber Shop,1 to 4,812114,Other Services,Barber Shops,905-828-1550, , , , ,3200,Erin Mills Pky,L5L 1W8, ,11,2017/11/08 00:00:00+00,Erin Mills NHD,8, 
-79.6727930054856,43.5398505823843,3734,8937,Popular Pizza,1 to 4,722512,Accommodation,Limited-service eating places,905-874-4242, , , ,www.popularpizza.ca,3200,Erin Mills Pky,L5L 1W8, ,12,2022/05/24 00:00:00+00,Erin Mills NHD,8, 
-79.6727930054856,43.5398505823843,3735,8938,Millway Dry Cleaners & Alterations,1 to 4,812320,Other Services,Dry Cleaning and Laundry Services (except Coin-Operated),905-828-6501, , , , ,3200,Erin Mills Pky,L5L 1W8, ,5,2022/05/24 00:00:00+00,Erin Mills NHD,8, 
-79.6730368769269,43.5412091183491,3736,8940,Mi Fuel,5 to 9,447110,Retail,Gasoline Stations with Convenience Stores,905-608-1991, , ,Mifuelsmississauga@gmail.com, ,3233,Erin Mills Pky,L5L 1R1, , ,2022/05/26 00:00:00+00,Erin Mills NHD,8, 
-79.6881739896861,43.5510149283744,3737,8941,Pizza Nova,10 to 19,722512,Accommodation,Limited-service eating places,416-439-0000, , ,Store018@pizzanova.com,www.pizzanova.com,4099,Erin Mills Pky,L5L 3P9, ,12,2022/06/07 00:00:00+00,Erin Mills NHD,8, 
-79.6881739896861,43.5510149283744,3738,8943,iQbal Foods Halal Superstore,50 to 99,445110,Retail,Supermarkets and Other Grocery (except Convenience) Stores,905-820-3300, , ,Infomississauga@iqbalfoods.ca, ,4099,Erin Mills Pky,L5L 3P9, ,14,2022/06/07 00:00:00+00,Erin Mills NHD,8, 
-79.6881739896861,43.5510149283744,3739,8944,Rosetta Dental,10 to 19,621210,Health Care,Offices of Dentists,905-820-3200, , ,smile@rosettadental.com,www.rosettadental.com,4099,Erin Mills Pky,L5L 3P9, ,1&2,2022/06/07 00:00:00+00,Erin Mills NHD,8, 
-79.6881739896861,43.5510149283744,3740,8945,Baskin Robbins,10 to 19,445299,Retail,All Other Specialty Food Stores,905-820-8831, , ,Br31erinmills@gmail.com,www.baskinrobbins.ca,4099,Erin Mills Pky,L5L 3P9, ,3,2019/09/19 00:00:00+00,Erin Mills NHD,8, 
-79.6881739896861,43.5510149283744,3741,8946,"Hair Loom Salon, The",5 to 9,812115,Other Services,Beauty Salons,905-820-3661, , , ,www.hairloom.ca,4099,Erin Mills Pky,L5L 3P9, ,16,2022/06/07 00:00:00+00,Erin Mills NHD,8, 
